user_id,user_screen_name,user_name
137633040,catchmeifyoufit,Büsybódy
1379509067773849606,goldxTrader,i Trade
1381925375429767168,big__Teeh,Tee
1383768288367235082,roooooneeeey,Emmanuel Rooney
1386012206404358147,Go__Reds_,Daniel
1387417547692253187,Firda67300086,Firdausi Abdullahi
1387643400762056708,miseducated_EV,Ev
1394306911609237509,Ogba53304702,Ogba
1395100339691560961,ihe_onu,Ihe-makwuru Onu
1395336314266943492,ahizeDNahize,Ahize DN Ahize
1395356344958570496,Legacy_VPS,Legacy
1396908999853871110,iFavourWhyte,Favour Whyte: The Polymath
1397820386163757058,ODantex,Owuzolionye dantex
1400455367281156100,Amarachika4,Amarachika
1409974388,adetjr,ChildishAde
1410475243,OloladeMrMoney1,The Nice on the run
1410927849230508035,GoodnessNwanebu,Goodness
1416780799471456257,OshodiMr,SHODI™
1420641498324889604,DukeOfNsukka,Milano
1420786626180091910,MaziMaz83809177,Mazi Mazi
1420790976625393665,UpharwwQ,REVOLVER ⚔️🛡.
1425990691,NadeemK91800812,Nadeem Khan
1428816128437071875,1Nwaanayoeze,Nwaanayoeze 1
1430506532400140293,Binyami555,Binyamin
1431607127911632902,W2things,Walking 2things
1431996228808724481,imperatorgaia,Nocifer
1449795746136563719,KhalidMusty2,Kman💞
1450685689239048198,SCAR001_,Scarface.
1458300115915919362,SShadabGilani,Syed Shadab Gilani
1458844410062544899,AntininiJ,Antinini Jeessuuss
1463575652221833220,Somadin442,Som-adina
1467979712677007361,playwithsalem,Salem
1469082754725949451,leskiiiiiiiiiii,Leskii😈
1470716779521531906,lord_Sesco,lordsesco
1475520664551313410,Omar_Farooq14,Omar Farooq
1476889349568479260,OndrejPecha6,Ondrej Pecha
1479690884,Chuks_Drumz,LetEchange 🕊🕊🕊
1481232207054356481,lindaseoky,Linda
1481463161270190081,EjikeChinenyez1,Ejike Nwachukwu
1481491777676795907,Omochukwu1,Good Guy
1481770327357247497,MayorofOnitsha,#obidiently 🅿🅷🅴🅽🅾🅼🅴🅽🅰🅻
1483364860490620931,CareEpik,mother of light.
1486711728733708289,PeterEmakpor,Peter Emakpor
1487796508221132800,IfeanyiokekeCh2,Ifeanyi okeke Christian
1487962000651083778,OkunadeAdeniyi8,Okunade Adeniyi
1488235464477880327,monsuratfunke,Manthuurah
1489734514138132491,bodbellls,Mopelola Olabode
1489994300226215943,Finestdrumz,Finest🥰
1490307497877544971,BarnabasOkolo,Barn O N
1490779072452075522,kamana_kd,Brownskinned
1491427697268039682,RegalJosh1,Regal Josh
1491789568063905796,eastboysoldier,Facts
1492762427485794311,Mallamie15,Mallamie
1493206388197281793,PGospelAshams,Gospel
1495751930827710469,Freedompulpit,FreedomTrain
1496128220051169280,ammar_shitu,Ammar
1496449419604021249,Emmywhite001,Emmywhite001 👿🧘🏼‍♂️
1497280933875093512,REALCASKING,CHIDOXAUTO
149877093,leirbagayn,Leirbag🇳🇬🇺🇸
1500809353418444805,stonnerchase,Stonnerchase
1503723103763017734,Daforstlee2,Foster Okosun
1506682643617878025,SSolomonk07,St.solomonk07@gmail.com
1508473182365364224,iamLily_ann,Pretty_Ann💕
1509603169034194952,Abass2Emiola,Emiola Abass
1511463513809723396,HabibMachala,Habib machala
1513814518450860034,ChukwumaIbeto,@worldwide
1515414056458407936,savage_fingers,savageFingers
1516315709835460609,Ghdal__,IDGF ❁
1516447317615861763,UcheVic94203249,Uche Victor
1517216287684009992,MTruthTV,TruthTV
1520121326043860993,KennethTochuk13,Kenneth Tochukwu
1523466481866100736,mosesioba,Moses Emmanuel
1525184967587909632,Princeik2017,Prince Ikechukwu
1527695611,ridwan022013,Olawale buhari
1527757922587099136,frankchys,NNADI FRANKLIN
1530997534730162177,MeribeChiDavid,KINGDAVID2
1531470116529049601,WebAppDevelopa,King Ihesmart
1532300910105202688,Maircon12,Maircon
1532869782114025473,VictorOjobo19,Victor Ojobo
1535443264442183680,kiki__ope,Abby
1536089118895128576,FelixJa53064784,Felix Jacob
1537524215468933121,Hatitude3,~Hatitude
1537561057786462208,tranquilitybisi,HERDEYBEESEE
1538106510,Attahfirst,Attah Nalogu
1540838274419367945,isiaq_oyerinde,isiaq oyerinde
1544360326946242561,Pharxzo1,Pharxzo
1545158753829650433,Deepak010448,Deeps
1549473240694808581,MukwevhoAsiashu,Asiashu Mukwevho
1550853575621976064,paul_ezeagu,Paul Ezeagu
1555532008666943488,OkechukwuMaobim,Chizzylite_okeyson
1555936197024808960,MikeMofunanya,Mike Mofunanya
1558312868076036097,adinduljc,Victor nwagbara
1559270482607853575,AnthonyNwagwu3,Anthony Nwagwu
1562732255713247232,DawariSon,Go-to-Court
156373993,Eyenmummy,Eyen Momi
1564969347650568194,Ljadafantasma,LJ Sucre
1566198113349550080,PrettyAyeesha2,Temitope
1566383197428006913,MbaIkwuagwu,Mba Ikwuagwu
1566552252,philips1011,ebuka philip ezenwa
1569010870792896512,MbahaotuChioma,chioma mbahaotu
1571994885175259136,AnthonyAmukama1,Anthony Amukamara
1572163141584277509,iamcoolex,AKUKWE 😎
1572871792200454146,EkehGideonOnye1,King Okadigbo
1573287905073795075,OGBANJE_NATION,Dave Onuoha
157713098,FocusedQueenX,RULE 📕
1577705984121872385,UcheNwodo22,uche Nwodo
1580182954134982664,OnyePeterObi,Onye Sam
1580655343176228865,ndubuisi_nwulu3,Ndubuisi Nwulu
1583570300918288392,farmflavors_ng,Farm Flavors
1589962247845052416,Okonkwoonyekac6,Okonkwo onyekachi
1594665751360815104,Moen1Rose,Blueheart🇳🇴🇺🇦🌏
1597924663375667200,EzeChin78126934,Eze Chinedu
1598121096653553664,RicchTrevo,꧁𝑇𝑅𝐸𝑉𝑂꧂ 🌴💜
1600053747195027456,EzeJefferson,Jefferson Eze
1603014190020677632,obinnaAgu04,Daddy
1612938500810080257,Damola_Damliz10,Damliz*Damola
1614374208410161152,Den_zel21,Clones
1618855149857898496,Stephen10814691,Stephen Okeke
1623461284049047553,PivotalGiftpay,𝐏𝐢𝐯𝐨𝐭𝐚𝐥 𝐆𝐢𝐟𝐭 𝐏𝐚𝐲 🥇
1624037984,Kumatorr,K 🇻🇦
1628032900166811648,elder_zaza,AFAMEFUNA
1628552474,kenny9114u,KennisticVip💙
1632738393682583552,AkunnaLove2,Akunna Love
1667117444,Saurabhave,Saurabhave
1675635763,BelikeMarv,Mr. Premium
17506588,harappa75,Rajesh Jayabalan
1869195224,CarsonDnx,Danielle Carson
1924487306,ezinwanyi20,ezinwanyi
2158815813,danbash10_,me my self 👌🏾
2179599794,chaturvedisonia,soniachaturvedi
2180146138,kaysixx6,MRP
218898704,fred2ng,fred2ng
2205168327,Segzyarab,timeless Sε̲̣̣̣̥gǯy Ώ̶̲̣̣̥rǎb 👿
2217030689,imohid1,Ifiok David
222061552,Sirtomi26,Engr. AG Satomi
2275780001,RockyLives1,jovo houlio
236482029,Kolade_Rafael,Great Mind 😶🇳🇬
2403290597,kcmanly,Hilary Okeke
2410969777,AntonyBenito_,Benito
243529917,SAhmedMSQ,SyedAhmedMShahQuadri
2440323418,joyceroyalty,Joyce Iweha
244275502,W_SamTheMan,WOJUOLA SAMUEL ABBEY
244927365,Odogwu1off,Odogwu 1
2500459413,wuuworld2,Wuuworld
2510238350,IbejiNoble,Ibeji Noble
2537135916,Chimeakpaka,I Am Ekperima Nwa Simon
2541897175,Sekakama,Adéyęmí 👑
2549163208,Sadiqahmads_Sas,Sas 003
2618728367,kuban_kahn,kubali
2708043520,Fayoolajumoke,Ayoola
273955194,nasirshaikh06,Nasir 🇮🇳❤🇵🇸
2741594745,OnyekachiFrank4,Onyekachi Franklin
2746296999,Chichet_,《BIN MALIK🔥 》💨💨
275467509,onyedotnation,Onye Dot
2858307856,chriseze151,chriseze
2867900486,bimerhfx,Ahmad Usman
2883629427,famonzo01,Just me
2904434314,mamalito29,ushbebe
293357836,MoscowClonekid,Owolowo 5
295910057,Obajimbo,Jimbo Qudus Abayomi
297520583,emir500,Umar Muhammed king
3009185411,chidubem_junior,Chidubem
3029148463,Bottle__01,Bottle🔺🐃
3038099343,OriakuDabs,dabs
3046008458,udytrishy,Trisha James
3058689945,Foresights,Solid Crown
312408251,itz_Abduol_mtz,Dr. LAKY👑
3136132537,phd_ifeanyi,Ifeanyi Honey Ojieh
3200351535,nomso_nm,Chinomso
3234820993,AdamsGarba4u,Adamu Garba
3245417541,Sailor_boi_,ℂ𝕒𝕡𝕥. 𝕊𝕞𝕒𝕝𝕝 👨‍✈️
332292263,Aaddaa08,🅰️da Chinwe 4 OBIDATTI2023
3357747537,bona_duke,Bona Don Duke
3370214007,roppy001,Aderopo Michael
3370554959,OGBONNAYAJAMES2,Chiboy James OGBONNAYA
3392317199,ayungprince1,2hazs__
345363857,SAYYEDKHADIR,S...K
346527059,mike_mlaas,Chukwuemeka Mike | Software_Dev | MLaaS 😷🌡🤖
356749714,Tinyspears,Husteena
363074530,williamsidopise,Williams Idopise
364872788,Cilla15,#PeterObi’s Retweeter
366245040,KingGeorgeX,BG
3691943056,LifetimeAyo,Ayo
372315441,Nonsomaniac,baba D
376676665,ScouserNigerian,DR DENNIS M.D
377089105,badasscousin,Eyan Milla
380541141,alonnaobika,Alonna Obika
381009536,SativaBoss,Jahbee Waves🥳
382885665,vichi_boy,Vichi
383630071,Thetrue_Ohans,𝕹𝖚𝖒𝖊𝖗𝖔🕊
3861434435,ajah_chukwu,Ajah Francis Chukwu
391908650,STAiN_YO,Kachii
3925332143,olasquare992,Duke of my life ✿
392779702,ChiefRilly1,Double Chief
392847798,moidoctor_k,Khalifa I. A.
411585349,Onobotsemhe,Cøüsin $t Patrick 198➐
429426722,Patriotimmy,Imtiaz
44105634,RizviAnjum,Anjum Rizvi
465724851,ChyOruche,Chinyere Oruche
4754998233,dmannyeffect,manuel Oliseh
4793416034,grimmknight9000,Caasi_jones
498624714,cezeoba,ThiefNubu Not My President
51113356,daltexdgee,Dalton Chuks
536402047,Yunusa009,Muhammed Yunusa
549308306,itosworld,Duchess of the South👑⭐💎
569170009,majidzubayr,Abdulmajid
587509043,EletuNas,Chef_ovasabi
587749259,PLitha,psalm litha
609857780,niyi_bamiduro,Olaniyi Bamiduro
612560953,Jymkris,Call me Jym Kris 🔥😇
614360617,NaijaCzars,T
624998609,Akanjazzy,Dukerbange
64369909,nakram,Nauman Akram
705086104,olabodefamobuwa,olabode famobuwa
706244042963734529,InnocentDinno,(PO) OF MIDDLE BELT
712357245011546112,decruzyJ,Don Bosco
716194809069838337,Adaa_abdullahi,Sa'adatu abdullahi
720484969613815809,BarhWrister,His_Royal_IGBONESS
720926332,gokeloye,Fredrick Agunloye
732438242,IamB_classic,AceRapper B-classic
733219358193897472,sizzyhands1,@Abdulazeez
733437714981359616,iam_arhmard01,احمد❤
741708076223496192,IamAremu1,Ballo 🏳
745263325,eyebloggzstylin,Eyebloggz
749704270371557376,ptyzee,OLATOYOSI O.T.
753530535348232192,Nicole67_Green,Nikky🍥
756745183048396800,evalastingpero,Alhaji Peter Chukwu
758083220894322688,lawalnura4,lawal nura 🇳🇬
759609913,leona2theworld,LEONA
761732334,TolaAdeola,Tola Hadiza Amaka
764922418318151680,Nubia_Republic,REGVM Lannister and the protégées of Àgbònììrẹ̀gún
76750377,lytle_scarlet,Lily___
775452882,Adepeeturn,Akínkanjú (Dr.Barr.Engr.)
775845145,izko_lee,GB Daniel
777140534372687872,DennisOsaghai,D£NNIS OSAGHAI
782619136899756032,arinze_kannu,ArinzeChukwu
796801256060809216,EnibeIfeyinwa,iPhey
798687479951986688,VictorchiOsond2,Victor chi Osondu
800007504616980481,nwabugwunn,Nwabugwu Nnorom
805093560743763968,TheMaven01,TheMaven
805197154876870656,Mrfranklin001,The white Knight
807330533596401664,itsdebycharles,Chidiebere
807496245178679300,artsdepaul,D-Artist
812761825,shayzee10,Design_By_McShayzee_Interior
815879457672204288,okaforchi55,NWA FATHER ❤️ 😍 💖(CHUKWUBUIKEM ELON MUSK)
816286211606200320,igbegaoluwa,Falode Rotimi
817806942,MADtherapy,Arib Deshmukh
821586566078459904,Jay_Stunnna,Italian_Kenko
824002403305488384,sah_ratu,Sandie🦋
847282040,DianaBlackburne,DBK
851358118801965056,simply_lite,POISE
859738514900037632,Immanuelbasil,AkụRuoỤnọ...#QAbro
867164215299244033,UGOsaintcristo,The Psalmist™
899928055635771393,Focvs_x,Ayò Olúwátósìn
900289863815245824,Favone_,NaNyA💙💙🌸
901453070223249409,0ThothAmon0,ThothAmon
902824029115080704,my4tuns1,mlm4tuns
915191147730960384,OdeyIdiku,Moses Idiku Odey
925663604,cheryphsalman,Comrade Sheriff Abiola Maku aka Optimist....
929190212,BaeNigeria,Mus'ab bin Ummair♥️
930041654660222976,Oxygennati,Factor
937057442952818688,Zika_Ify,Ngọzichukwukàmmá Ify
940552350678372353,stephen46768767,#EndSARS #Obidatti2023
943998809532719104,ch3chi_,ᴄʜᴇ.🤍
948357460867379201,AbubakarAIdris3,Abubakar A Idris
949080173906944000,Rabiuyakub95,Jagaban
954741840011517954,CChibaschibuzo,Chibas Chibaschibuzo
958597873549152256,AlbertAncil,Albert Ancil
960046418517024768,adaonature,Ada Peter Obi
969877769105694720,OyilaKehinde,olatayo kehinde
970956640504745984,emekajude25,** ỌFE ỌWERRỊ**
973556577360863233,supremestringz,Onigintar🎸🎶
975455896317906945,harrijoharry85,harryjoharry
990654352556732416,ArohSanthus,Santhus Aroh
993537986255048704,Hushbaby20,Hushbaby
1000046819727040514,jennie_ogbe,jennie
1009738607710687232,james_chinasa,JamesChinasaˢᵀ🔱📌
1010272381,kabsul77,UNIQUE
1015343465692004352,VictoryIkenna,PeterObiSAN
101744782,Ifyjamez,Ifeanyi Ugaoru
1017689887384973312,GodwinOnoche,OkwuAnyiOnu 💚
1019849640190140416,XalxoXavier,Xavier Xalxo
1022103133231763456,vivienokoroafor,vivieeen
1026854259822927872,HighKay_Excel,EYE.k_Anfords✡🇨🇮🇳🇬
1028524502647558144,obiezeobaino,Obi Eze
1029923402,sdeeque,صدىق
1030394938482143238,Valoo200,Val
104805927,ShettimanTalba,Hitokiri Battōsai
1048351712950571012,RealtorMrAdex1,"N.A Adex-GM🤑Avive Citizen (⛩️ , 🚢)"
1052820071855337472,DatPasserby,Chimaobim
1053187643138281474,NnennaNina_,Nnenna 💕⭐️
1078695564,compvilla,computer village
1079141594299809793,Christian_0T,chris义
1080495269005979650,Precianna1,Cianna💜
1083185513538994176,Wasim__Malik,Wasim Malik
1087790066469089280,onigracey,Omo ilufemiloye1🇨🇦🇳🇬
1089288864542248960,__Abu_Bakr,@Jajerean
1090210923204227078,AyotexB,Ayotex Biafra
1093221802296393730,AlAleeyu,Al-ameen🀄️
1096324573484773377,de_doncee042,Echezonachukwu
1096816027508371456,NgoziObinwa4,Ng Obinwa- Nwanne Peter Obi
1099388874,am_EazyBoss,Ájìdé Ọmọ Ájìdé™
1099608547208425474,AbuAliMLF,Abu Ali
1108227677062942720,MaziTochuchwu,Gil 👑
1108485888487636994,Kuwatullah,Name cannot be blank
1109426497666854914,SiR3manuel,E
1109524059719643139,Gallanto__,CAPTAIN~MOH🔥👨‍✈️✈
1119538476993507328,Faizahmedkhannn,Faiz ahmed khan
1129028617688756224,RanaWandaliya,𝙍𝙖𝙣𝙖 𝙌𝙖𝙙𝙚𝙚𝙧 𝙒𝙖𝙣𝙙𝙖𝙡𝙞𝙮𝙖
1135973678212980737,CromaticDreamer,Tweetopia
1140835981102387200,Eworldeduconsu1,Eworldeduconsult
1144616398125248517,life_troubles2,Akani 🚢
1150713526643777536,Lasheun2,SeunRere 🇳🇬🇳🇬🇳🇬👑.
1156458905096065025,BCaptainoc,CaPtAiNoC
1159398616366223360,Pheeky_4real,Tao Phick🐾🐅
1160611879322079232,itz__muniir,𝑴𝑼𝑵𝑰𝑹 🔰
1164968071787962368,Lee_g_ion,Leegion☥☥☥🌍✡️
1166330109143527426,zahrau_bashir,Zahra
116658840,surenderjatti39,tough ass!
1167418219910639618,Emeka71664783,mayor Akunne
1170020938487861253,kaazimiyya05,musalkaazeem✌
1171195087742808064,MostHighstephen,stoner_ftos
1178934726037561344,MrKhaleb,CALEB
1179707234751827968,hadassahxx,Esther
1184928632143306753,CeanApparel,Cean Apparel
1194605614925778949,correctguy4life,GOVO
1196506842,cajetan72,Cajetan Okehie
1202723355205476352,anorue_chioma,Chioma Anorue (ACIA) (personal shopper)
1203564332463857665,Ronald_Raign,Ronald Samuel
1204511445771325442,I_be_dara,Wizkid not Ayo 🦅🦇
1206846163372167169,MyTruthNG1,MyTruthNG
1208144396618616832,shamim_khannn,shamim khan
1213177267582455813,Hadeeza_H,Mama 🦋🥀
1215167242222129153,beigdaddy,Beigdaddy
1216210046150836224,Sidhant66177006,Sidhant singh
1218581651963482112,UwaSofia,Uwa Sofia
1218631660083785729,Bethack10,Bethack⚽️⚽️
1224745555735302144,imadeee12808297,imadeeee
1228194434400915461,keemsalam01,abdul hakeem salami
1231486049957928960,theomega_9,omega 9
123210274,BuddahZigzag,Viktor Krum
1235844938513805313,Omoge_OfLagos,Omoge🌹🍒🇳🇬
1238205319098052615,Muntari01Salman,Mukhtar Salmanu
1239068980586872838,IsaBelloIsa1,The KIng Isaskid
1239988326549118979,queenlopezz143,Adaezenwammadụ na-eri ukwu anụ🇨🇻🇳🇬(Mrs Jaguar)
1242637451966939136,Sevenderful1,Sevenderful 🥰😍😍❤️😍😍.
1242820759086665731,Bdamyk,B🧚‍♀️ee🧚‍♀️
1244434732609343491,Jamalgucci4,Jamalgucci
1244933835340623874,aisami_aliyu,Aliyu Mohammed Aisami
1245280522139578369,harris_idama,Red African
1245282687230849024,iamsorfabulous,staysafe
1245778649548234752,somuchrich,richsomuch
1247558372523679750,InnocentObinn20,Obinna kenneth Innocent 🇳🇬
1247564888039460865,Operepete1,Operepete
1248610351,tlope01,Mayor_ofGod
1248960784333443072,Xander__August,August
1249718381898600453,SandoNino,Izundu Nnamdi
1249788052345585669,TUrchmany,T-urchmany
1250493029233897472,Nnennawithdpen,Lady Ayla von Luntberg
1250920308837699584,AnayoOlisa,Anayo Olisa
1252881133819183104,NwachukwuOkafo3,Nwachukwu Okafor
1253109746913157120,NnanwaRawlings,#NNANWA RAWLINGS
1254934752739708928,Neyoo06,ÒMÒ ÒBALUFÈ OF IFÈ🤴⚓️💛
1260579707684356104,WeGoRunAm,Dropping
1264300735,Flokngg,FlokiNG
1271346754408132613,augustine_mbam,Augustine Mbam
1275628788,Maldineey,Ahmad Rufai
1282089505839812610,Mosky71258379,Mosky
1286780270,drealfred,Alfred Obende
1287024571657457670,Yetqn1,Oguntayoyetunde
1287981811776323584,IbehMoses6,IBEH CHIKWADO
1289258470160596992,UnitedAfrika07,Okwute 2.0
1290629276,infectious_kid,munna
1290762416041721857,TObijiaku,Tonia obijiaku
1291692894412210179,Chukwujiekwu2,Chukwujiekwu
1292388562055372800,JuggleNick,Juggle nick🏂 🗯
1293817143314849793,EnnCreations,ENN❣️
1294350527845851137,PrinceEvidence1,VÎZÎ-DEÑZ 🦍🦍
1295447092152999938,Mirakeyx,KIMAKO
1297069468024266752,aiku_mee,ÀÌKÚ
1299838565170524161,Wisdom01630563,Wisdom
1306369566797377542,Khaleed__byt,Aahil☔️🕊
1307822558004359168,Ebuka_Vic,Ebuka👨‍💻
1312080857759350786,Uche64785428,Exclusive
1317001547746824193,Adaeze69076374,Adaeze
1317384441291927552,Doncastroy1,Doncastroy
1317402907717832705,Ucyyybaby1,Ucyyybaby
1317409024263000070,adexteecy2,Praiz
1317573834342621188,OgbonnayaChidi4,Ogbonnaya Chidiebere Prince
1317833546082508803,Peace22577820,gallant ObiDanti supporter
1318227160814026753,maureen_dammy,Mz BROWN
1318331434248044554,austinprenuer,Austin 🔶
1318684703172558848,MaleyOmoba,Omoba_maley
1318816090605129730,insamemindz,McKay ™️🔰
1319368930490748928,Zinoluxmichanga,Zinolux|Michanga
1321051451255361544,StephenUgwu12,Stephen Ugwu
1321374085977460737,AjideInnocent,Innocent Ajide
1321737036680863744,dim_christabel,Christabel 🚿
132229039,ezecollins,Collins Nwamadi
1328652476938137600,MoshGlamour,MOSH GLAMOUR
1329330242935255041,TME_RT,Fredo
1330027367755112450,Aganusliding,Aga🧭
1337374650536505346,CIgbobuigbo,JE SUIS BIAFRA
1347870440518201344,adedayoayodel17,Ayoola😍🧚‍♂️🦋🌺
1355832378275606531,yarow001,Qaseem Muhammad Attahiru
1357325607185625089,ImranKh24102105,Imran R Khan
1357440826499100674,EnyiMaduabuchi,Maduabuchi Enyi
1359053101576187905,JacobJa17776345,Jacob Jacob
1360916920833294336,Milli_xx8,MANBOY
1372530248730996741,sarazara1974,Sara M Ralof
1373306018734690310,ENGR_XY,Engr
1377994973036023813,JoeNwabufo,Nwabufo Joe
1378045017265221634,Manifes64264969,Emem Ekong
1382775009458933763,alicjabasharyar,Alicja Basharyar🇺🇦
1387130231266463753,AlumacoI,Alumaco Ekenedilichukwu
1387350074246766592,Ofia_90s,ofiawulagu.
1388505801489371144,adelodunbadru,El-Jefe
1388964480856600576,Chukwum77190119,Chukwuma Kingsley
1407695378,Achmediaan,Syed Nawaz Mehdi
1409246036485361667,DAWID61899073,Humphrey Posh
1411038201259511811,Emmanue03909580,Emmanuel ifeanyi Ibeh
1411668161578123264,BiafraJust,Just Biafra Nothing More
1413046644917080064,JeromeChijioke1,Jerome Chijioke
1417869423420059650,uloakuerugo,@uloakuerugo
1420117604635746307,Ere_blaq,Ere_Blaq✍️
142697414,khanmyname,Human Being
1427750861166583817,AgbugbaChimaobi,Good hands
1438251332,krazycoozy,PETER OBI YOUTH VANGUARD
1442567471215509504,UdenkaChiemelie,emyval 07
1442711473717981185,Mubyy21,Mubarak Bashir
1443563480498511881,Donchri63740810,Risen ☀
1445790135618990080,DaveTheGunner10,Oluwaseun🔴⚪️
1449948949,Samuelbodunde,Sammyb
1450659575930228736,FlaviaEzinwa,Yoo adorer
1456931438608072704,OpeoluwaOlatuja,Oh-Jay Star ✨
148090234,therealspookie,KING 🎅🏿
1481469751343910912,waleeyd_abarshi,waleeyd_abarshi
1481612635523137541,MrPresident2000,Mr President
1481776166885371905,oluwadamzz,Oluwadamilola
1481907330887335941,Munachimso_6400,Ohaja Christopher Munachimso
1482263944005931010,Yekason247,Mortal Man
1483542348097327107,kamsochi_,High Maintenance Man😮‍💨
1487421543361691652,lauren_most,Lauren Of The Most High😇
1488968384498868232,premiumnwoke,big name💪🏾
1489489907819192320,meeyrah_dawud,Brownskin girl❤🍁
1491206029027147777,fedexpablo,Fedex Pablo
1497009392369246210,Fave_d_great,Fave 👑✨
1498673904109469696,Shuga_Land,Shuga of life 🌱
1503479596670492672,Choosin211,Ibrahim#2
1504131058593411073,Amakerry_,Homegirl💧
1504831919518896129,wilfred2k2,Mr Wilfred
1505816698171146243,samchiznwobu_88,CHIBUZO NWOBU
1506537344735887362,raywis4,raywis
1507080223497625608,akaemma2021,Akachukwu Emmanuel
1508199165414760452,MaxwellIloaban2,Maxwell Iloabanafor
1508577031495241728,Milistainless,"Yoruba by Tribe, Igbo by Choice"
1509092219722031104,GbengaIroko2,Gbenga Iroko
1511359196918390787,cryptoshiver,SHIVER
1511820979667972104,VitusChukwuebu3,Vitus Chukwuebuka
1511913686700642315,M_Auwal_jada,Pullo Jada محمد
1512324578898595840,RobynReal04,Robyn Real
1515401520170291206,oji_johnpaul,SOME LIGHT
1516015787512938505,Reeissee,Reese
1516387923414953984,Nyeche55,Collins Ben
151844471,Olaneeyee,BSA (Gen. Aibinuori BSA)
1521632640692068353,GovDawisu2023,"DAWISU 4 GOV, KANO STATE 2023"
1528369830,Emmyyrich,E FOODS
1528387502352093184,Jegus14,Jegus
1533249693781839874,EbukaSu71941564,Ebuka Sunday
1535251590898233346,joshua_otuekong,NG
1535439897816928256,LatiThegoat,Yinka🌹
1536393107213893640,gilmaro2020,Edafiaga oghenemaro
1538511149586649088,MCVOCAL_247,AKEREDOLU PEDEPEDE
15428835,segebee,Segun from Passportmonie
1543253089771200513,drtrouble_1,TROUBLESHOOTING
1544303046494134272,ogwulub1234,Ugochalacha BO🎉💞
154505440,PiusO1,Captain Vawulence
1545407412630425600,GoodyMessi2022,Goodluck Osagie
1546768760165507072,elfchi7,Frida Anekwe
1551520989275738112,conservativeyor,Jordan 23 ✊💪❤️
1552704173443006466,EzeChin99306980,Eze Chinedu
1553715082915348483,OnimisiMikkyjr7,Onimisi Mikkyjr7
1554527243141091328,DVaunted,Delight Vaunted
1564484137758691328,NkwoOfficial,Nkwo Chimezie official
156485455,anayomikeokpala,Anayo Mike Okpala
1567214187943804928,EducareNoble,Noble Educare @Apost. Emeka-Jerusalem Chikwe
1569217186643705857,Ifeanyi07287477,Ifeanyichukwu Enwereuzo
1570353887315431436,soncapsmoney,Angels&Demons
1571573536405291008,AdajiAisha,Adaji Aisha
1574911891075465216,Femoking01,Odunayo
1577283727163621377,Ibrahim05051993,Ibrahim Muhammad
1579058985541533696,EkoTinubu,Real John Stone
1580660259823157248,HolyI19,Holy I
1582786812891877376,dvbby_oc,D⌖
1584197685644595201,olujuwon_jay,DJuwonjr
1584236854236352515,smart_kings1,Kingsley Chukwuebuka Okafor
1589869465960849409,Israel_vvt,EZ
1589904191534792706,osinachi_ndukwe,osinachi ndukwe
1593862079647301633,AdbondH,ADBOND_LUXARY HOMES
1594040015620808704,souqueasnaf,Asiwaju Arowopoko⚓️
1594465222793625601,Angelinavic10,Vicente Jackson
1595682112476254209,sogupperechelon,Son Of Grace
1596164625518698500,anthropoorlogy,Khazad dum
1597695192362016790,Ayodele_2023,Sunshine Classic 👑🦇🇳🇬
1598140213,rkd229,rajkishore dash
160144403,kingsayjay,Hassan saheed
1604213239,anievince,ONYEDIKA
1604725504589832192,kikky_gem,SIMPLYgorgeous✨💎♥️
1608626011435933699,Bamidele2220,Bamidele
1611621064768983040,o_anene,Tell it
1626128474057351169,Runaboy0,Runaboy_007
1628760665123917824,Francis85586410,Francis Ibe
1628793664251076608,oladiran_elias,Elias Oladiran
1630902188,Soolan002,Soolan MUFC
1639118033531686913,hillbrain1313,Uteh Emmanuel
1641501724551569429,kaz_Jcfc,Done Baba J
164246561,arcemmanuel,THE PREACHER
1647024349,AkpataGmail,Nsikan Akpata
1662865927,derick_ebuka,chi.é.bu.ká
1702771242,joshuajbsb,JoVEN
176725758,matandik,Engr.Bàsañtà💙
177173374,honestnoble,№ɓ!ǝ
183979496,kay_boi1,Mr. Ajibade
1851828025,Ahmad2Sohaib,sohaibahmadصهيب احمد
1854108264,Ruinin_football,Emmanuel Iniobong Kevin
187744187,lummybolt,Übermensch
1915279304,ahmvd_ismail,Ahmad
192171386,obi_paddy,Maazị Chikezié (Uncle Paddy)
1922644332,Dna4meKhan,Jawed Khan
192654631,SuperCharlton,Charles Olàítán
1949614266,t_tbabs9,t babs
1955908440,AdesinaKareemA,Kareem
19854434,anthonyhemanth,Hemanth🇮🇳🇨🇦
202681622,rasqee1,Rasaq
205309593,adlard001,Adlard
215270711,lozieben,Bens Hub
2172937379,Zuno_Blvck,Zuno✨
2177309949,princeaqeelu,AKILU IBRAHIM
2177814868,UrmajestyS,Suleiman Dahiru⛾
2199269208,baodeen99,Bideen_Bello
2203771573,AbiodunJr,Muci
222921630,vickybob007,Victoria Daniels
2247005592,Jost_Jefa,Safiyya Maijama'a
2274472263,mamoru_chwan,Puff Puff feminist 😌
228473339,lombardo187,Mark
228980717,BigDaddyTalkss,Big Daddy
2323709062,MohdsaniAdamu,π_concept3.0
2326935994,gabriel_odigiri,Gabriel Odigiri
2341902973,IAmMrMeks,Billionaire Tailor 💰✂️
2344789583,Mystiqcal,MystiqMan
2349900824,sandhya0423,Sandhya :)
